cell,request,receipt,output_limit,reserved_bound,charged,truncated,rejected
snippets-v1__amc12a_2020_p21__validation-A__seed0,18,4845ab1b037e4c4c879e6dd30b096e33,32768,0.0630552,0.0044122,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,1,21914ace0f4c4a369968a5f026f40d9a,32768,0.0528348,0.0022084,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,2,48a6ac13f2244f1f84c78497bba677bf,32768,0.054238999999999996,0.00074018,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,3,7ea595c59a7646348b2507a0f0c056c1,32768,0.0550424,0.00098262,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,4,394b6c67623a421eac32eceedbe9ae7a,32768,0.056241599999999996,0.00064772,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,5,08f5cf7d931740e68591861a761de819,32768,0.056888799999999996,0.00128288,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,6,f7b99bd6342b40c89dd8f4f583c3131e,32768,0.05548259999999999,0.002948,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,7,f1cc3b5e2e1a4d8fb74968477b0560ce,32768,0.056142,0.00037978,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,8,146be6f664d24da5b29a3c7d4aa3fd5d,32768,0.056214599999999997,0.0010472799999999998,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,9,35d69e4d93324c2d9207f28442f1580a,32768,0.05735899999999999,0.00045617999999999993,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,10,fc706fad88274271b4b5c7563e2b4d9a,32768,0.0578302,0.00078358,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,11,d4af0a0f96b94225a2ca49f820af68ef,32768,0.056591199999999994,0.0031417999999999997,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,12,b9759899bfde4a3b904f462b507e37fa,32768,0.0575138,0.0006144799999999999,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,13,b1076e21cd2d40e2828ee9ac453fb69f,32768,0.057997999999999994,0.0007729599999999999,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,14,f0440428a3e945eca889e1727737b79c,32768,0.0589012,0.0007556800000000001,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,15,bd5041e28d26448e813c08b0121c5508,32768,0.05969479999999999,0.00062736,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,16,7a5efd12bbe14f70b8c6c92e521a209c,32768,0.060351999999999996,0.00048395999999999997,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,17,ab2bdd95225a4bbcb2f1bf4a1717ac35,32768,0.060600799999999996,0.00054364,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,18,3011a075330a4246b9fa242479440d5a,32768,0.0611884,0.00049148,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,19,7e05e8ed2bce44a39523481df5314b23,32768,0.0614372,0.00051252,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,20,793e0f8591ac457cb61d6e42609df999,32768,0.0619696,0.00050036,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,21,52cbd23bd06046538dd4994cb52efdca,32768,0.06221839999999999,0.000555,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,22,25924fb6297c449689e91056372ac8fb,32768,0.0627848,0.0005208400000000001,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,23,b1717d3c2c184ada8d8e80ef081cc166,32768,0.0630336,0.00054392,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,24,ac2fd33735c345b4a8a70fbca88f49fa,32768,0.0635658,0.00057476,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,25,e4a09e9ef7874589ac1815268aedc71c,32768,0.0603714,0.00350588,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,26,fa7034903a8542ecbc83353d0e09cb91,32768,0.0614186,0.00126656,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,27,852157e4367045aabc3e6239a6ef7a91,32768,0.06495319999999999,0.00079278,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,28,576e02c9214d43a1bf1e18cc8a454e02,32768,0.0655156,0.00064114,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,29,9ee446eb5bb44c8a9dc237fc8521316f,32768,0.0660936,0.00059982,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,30,52815ee6234c49a5aab15a625757698c,32768,0.0666204,0.00070198,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,31,d03e57f3899e494183265d2f27250a83,32768,0.067249,0.00062026,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,32,327b07bb7228462b901c28ff962d6b7a,32768,0.0677662,0.00061464,False,False
snippets-v1__imo_1969_p2__validation-A__seed0,33,96f41bafc72540bda20c84fa225c2886,32768,0.0682878,0.00062544,False,False
snippets-v1__mathd_numbertheory_461__validation-A__seed0,1,778849430c3944d4810e2692e1f44290,32768,0.0527556,0.002136,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,1,501f91beade24796b3d0a674fb3c9b2f,32768,0.0529252,0.0033066,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,2,0d6ea6f11ad74f4d9535c043c86680a8,32768,0.053537999999999995,0.0031049999999999997,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,3,1137d13b2f164781b739e3f6aeba2bd7,32768,0.0553854,0.00072896,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,4,6d72057edc044b67a47673876916a424,32768,0.0543564,0.0040326,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,5,abce7537adbb4314af3487e135f3fb5d,32768,0.055003399999999994,0.0029976,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,6,022c22417b084ff393238205dd4ebd7e,32768,0.0554454,0.0050662,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,7,54de0b1d674c4e4eacd03e24aca8b18d,32768,0.0561494,0.0034692,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,8,cd0ede63975f4d48b01cea33c845ab52,32768,0.05660659999999999,0.0056418,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,9,9efd9cd785b24def9530d80e4742c167,32768,0.0610488,0.00104408,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,10,77ef633a3e154b8aa5e7d91100773ed1,32768,0.0579306,0.005665399999999999,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,11,2fcb5c5f33ed4271832ab4f9f8765db1,32768,0.058595799999999996,0.0042602,False,False
snippets-v1__aime_1984_p7__validation-A__seed0,12,77f7a8171107498698ac7ef0534dadbb,32768,0.0590384,0.006711999999999999,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,1,1e020342ebc148c69e13051bdf94d3e4,32768,0.052881399999999995,0.002725,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,2,764063a61a664a898afaddc1e71bcb88,32768,0.05507959999999999,0.0006568,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,3,c1dfb117af5f485cb34d226fee80400c,32768,0.0554666,0.00040318,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,4,f56b2c4f736241b6a572dce0b5c11fe5,32768,0.0560426,0.00036836,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,5,5ad7e241602440aeb5da65f5ffdf114d,32768,0.056410999999999996,0.00084616,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,6,200407bb21df4b1192f0699d38ae2784,32768,0.0575514,0.00138228,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,7,f78bf9acd2604d7a9b2610d7d0aba7ce,32768,0.0591342,0.0007157999999999999,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,8,f7f4f16be0e74e029842fedc11b98d66,32768,0.059713199999999994,0.00062844,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,9,a695156486de42f689f075dca3b4aed8,32768,0.060436199999999995,0.00066518,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,10,5134ce3d1bc34b958a07e928e763ac28,32768,0.06115759999999999,0.00044012,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,11,b57f0f5b89d949fd9dc2ea415c010fe9,32768,0.061569799999999994,0.00140114,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,12,27a74e58301f43b7b2935f6180745966,32768,0.0632132,0.0005468399999999999,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,13,dc0b311ca8334e519487ea532a58f00e,32768,0.0635736,0.00118156,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,14,97b9c48f033f45dd8d5bea3332c43594,32768,0.0650636,0.00054674,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,15,ba7a27baceee49edb2c01e13a1206b4d,32768,0.0654458,0.00068576,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,16,ef22bca9e26242af913cc8f6b4f024b1,32768,0.057257,0.0030708,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,17,0ed172495832496a948a846ca9ea5801,32768,0.0579254,0.00056242,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,18,b597ba03ca8745ccac317afb9a642b83,32768,0.058619599999999994,0.00059802,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,19,d45152e57d62498ab8aa292754140c2e,32768,0.0592664,0.00062674,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,20,2f484422c35f4d318b5d54570010db34,32768,0.058268799999999996,0.003852,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,21,89a71e4f88244776954f01eb3182ade6,32768,0.0587242,0.0039872,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,22,2a5031e618d14b9aa39c3c5d8e7a056f,32768,0.059197799999999995,0.00260302,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,23,0b4b017097c540bbaca944723c7c8212,32768,0.059792399999999996,0.000789,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,24,1f3699d0c0114b508751cc63fcb3ee07,32768,0.060639399999999996,0.0008796399999999999,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,25,6a095a95a0ab4d28a84c38e7b94561cf,32768,0.0602666,0.004289,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,26,949015601450481387841a3df75ef08b,32768,0.0614692,0.00128564,False,False
snippets-v1__mathd_numbertheory_43__validation-A__seed0,27,f5a6c5c2f5d9410e893d6a4094fc1f95,32768,0.06271159999999999,0.00114232,False,False
snippets-v1__mathd_algebra_190__validation-A__seed0,1,c161cbbdf2ed4a2e910710a2640edc51,32768,0.052720199999999995,0.0019858,False,False
snippets-v1__mathd_algebra_421__validation-A__seed0,1,4539e56cd0084a0e83d62a53134c409b,32768,0.052884799999999996,0.0022332,False,False
snippets-v1__mathd_algebra_421__validation-A__seed0,2,30ec0aa519fb47b3809c1159939a572f,32768,0.0533478,0.0024741999999999998,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,1,88d9b161674344e2a8bec032914e2691,32768,0.0529802,0.0022914,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,2,77b2f49318424ad6a559f5862aeeb855,32768,0.053868599999999996,0.0005480400000000001,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,3,3aacd077bff74677bca304ee9daeed15,32768,0.054913199999999995,0.00077858,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,4,e5656d0afbf2416d8a1446693ce5fcf4,32768,0.055759199999999995,0.00064792,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,5,e9a1139f523a496cb2b25b84548681b6,32768,0.056559,0.0007001399999999999,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,6,20c2513eb9294dd9b1f45f3e9cafc087,32768,0.0574258,0.00049584,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,7,0dbe9cd94c4a46a3958688374aedc32d,32768,0.05786379999999999,0.00043548,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,8,19ca954832bd479cb72aa00cbd458728,32768,0.0583024,0.00065094,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,9,db1bbf49590947a6bbc65e4a95b06300,32768,0.0589852,0.00084184,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,10,80cabeba15bb48c9a33d3f2c32480857,32768,0.05643139999999999,0.004101799999999999,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,11,f5664b95594d430997c14d24402f45b6,32768,0.05827979999999999,0.00081664,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,12,a36645fe3b9144379218c6cf66945097,32768,0.0570312,0.00271688,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,13,551799fc5b034f4e837d44e1f6bdd407,32768,0.0581218,0.0008871199999999999,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,14,28332a01ad90421bb78611fe0334cc45,32768,0.0589414,0.0012766000000000001,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,15,09ef5d90b87a4d20baed48354f923c23,32768,0.0584302,0.0036336,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,16,8fb17afdeeb1407d8d666f869af8b37a,32768,0.0589784,0.00044018000000000003,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,17,392afba90b6d44bdb718ed0a4b0a7b0b,32768,0.059085,0.00046511999999999996,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,18,3fdcd664589e4643b53cc6628d441455,32768,0.0594966,0.00044394000000000004,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,19,ddff79ab5e1a4e8696fd1f7311ae1b64,32768,0.060198999999999996,0.0007103599999999999,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,20,f4b45c1a9de345dbae967eb39efdeb6d,32768,0.0606602,0.0004975800000000001,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,21,ec3c39888288455da701eb6947f5f871,32768,0.0610796,0.0014029399999999999,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,22,463a260120e04dacb12f77c24cfdd6c4,32768,0.0601856,0.004146599999999999,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,23,7144a19830c64197b433ae8c28c470f3,32768,0.060765,0.00055316,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,24,f61c8eaa24294c3c992207507c5e1a83,32768,0.061240199999999995,0.0010138,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,25,99586185e18a46c98ad3d8127ae97f58,32768,0.061154799999999995,0.0048124,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,26,f5b3a9fb2abf4a5496a5182ddfe67337,32768,0.062084799999999996,0.00095266,False,False
snippets-v1__mathd_algebra_282__validation-A__seed0,27,1d562fcb4705431db8fab3c843ea1536,32768,0.0628644,0.00065594,False,False
snippets-v1__aime_1984_p1__writing-0-curator__seed0,1,09cd90aba3aa47d9b8286e60f433ebbc,8192,0.0194372,0.0011033999999999998,False,False
snippets-v1__amc12_2000_p1__writing-0-curator__seed0,1,1d8889830d3f4de9a5e36eefbd265869,8192,0.0194268,0.0010513999999999999,False,False
snippets-v1__amc12a_2020_p13__writing-0-curator__seed0,1,317295e22c3b40828f5823812ee31ee5,8192,0.0200866,0.0013326,False,False
snippets-v1__amc12b_2004_p3__writing-0-curator__seed0,1,71dcf5b6acf14d81ab8093241179279b,8192,0.0191734,0.0009896,False,False
snippets-v1__aime_1984_p1__writing-0-reducer__seed0,1,aa0e5a6fb6dd4578ad572974ef070865,8192,0.0224756,0.0021966,False,False
snippets-v1__aime_1984_p1__writing-0-reflector__seed0,1,aa8f040b1d614365866723ee0e96f699,8192,0.0326932,0.008013999999999999,False,False
snippets-v1__amc12_2000_p1__writing-0-reflector__seed0,1,8f9a3e711e894551a1de4a71e0b8fa12,8192,0.027931599999999997,0.0042978,False,False
snippets-v1__amc12a_2020_p13__writing-0-reflector__seed0,1,395d7cfc7bf0420ab7699a338584c806,8192,0.030873599999999998,0.005626999999999999,False,False
snippets-v1__amc12b_2004_p3__writing-0-reflector__seed0,1,a439a8857d9849f9b331a5fc019fb74a,8192,0.0292072,0.004536,False,False
snippets-v1__imo_1968_p5_1__writing-1-curator__seed0,1,db7b3fe191634f7baaf039e50e4e66b3,8192,0.0193938,0.0011324,False,False
snippets-v1__mathd_algebra_224__writing-1-curator__seed0,1,466748ff4d50468d9de0ef0f42c988ec,8192,0.019089,0.0009553999999999999,False,False
snippets-v1__mathd_algebra_28__writing-1-curator__seed0,1,48e7d972f7d0420eb90308ad55d2b4e7,8192,0.0187938,0.0008738,False,False
snippets-v1__mathd_numbertheory_629__writing-1-curator__seed0,1,c57a5c68f2a645258ec889dde3a29d50,8192,0.0190084,0.0009209999999999999,False,False
snippets-v1__imo_1968_p5_1__writing-1-reducer__seed0,1,0c3092fba8244987b7c6f6e7a563bb82,8192,0.0206652,0.0014927999999999999,False,False
snippets-v1__imo_1968_p5_1__writing-1-reflector__seed0,1,84f525da4d054248b7eb0fb34577ac72,8192,0.028241,0.005043799999999999,False,False
snippets-v1__mathd_algebra_224__writing-1-reflector__seed0,1,b84fb95a05274965bdbb2098e41485a9,8192,0.030901599999999998,0.0049006,False,False
snippets-v1__mathd_algebra_28__writing-1-reflector__seed0,1,123aa2dde26049f180093f247f04c26c,8192,0.0200534,0.0014108,False,False
snippets-v1__mathd_numbertheory_629__writing-1-reflector__seed0,1,3643ab1fb13846e39651d3d0416baafb,8192,0.0273344,0.0038745999999999997,False,False
snippets-v1__mathd_algebra_28__training-A__seed0,0,29f2101c9e6b441cae9ac3d307ed7821,32768,0.0516504,0.0,False,True
